course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
74782,How To Create Amazing YouTube Custom Thumbnail Images,https://www.udemy.com/how-to-create-amazing-youtube-custom-thumbnail-images/,True,25,78,6,16,All Levels,1.5,2013-09-29T22:43:14Z,Graphic Design
28295,Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,https://www.udemy.com/build-beautiful-html5-website/,True,75,43285,525,24,All Levels,4.0,2013-01-03T00:55:31Z,Web Development
1115064,XML DTD - Crash Course for Beginners,https://www.udemy.com/xml-dtd-crash-course-for-beginners/,True,45,944,1,10,All Levels,1.0,2017-02-18T20:21:12Z,Web Development
1120410,#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key,https://www.udemy.com/learn-piano-technique-5-piano-runs-in-2-beats-in-eb-key/,True,75,940,3,32,Intermediate Level,0.6166666666666667,2017-02-21T23:44:49Z,Musical Instruments
502204,Dibujo digital básico: cómo ilustrar en Photoshop,https://www.udemy.com/dibujo-digital-basico-como-ilustrar-en-photoshop/,True,20,155,36,90,Beginner Level,5.0,2016-02-17T23:56:26Z,Graphic Design
716310,Create a Powerful Website with the Cool Bootstrap Framework,https://www.udemy.com/e107-tutorial-for-beginner-build-bootstrap-website/,False,0,7142,41,25,All Levels,4.0,2016-02-02T23:35:43Z,Web Development
43291,La costruzione del budget di una proposta comunitaria,https://www.udemy.com/la-costruzione-del-budget-di-una-proposta-comunitaria/,True,50,10,1,5,Intermediate Level,1.0,2015-01-30T16:29:35Z,Business Finance
178602,Capital Market Road Map,https://www.udemy.com/capital-market-road-map/,True,50,495,47,21,All Levels,4.0,2014-03-11T16:15:21Z,Business Finance
421054,Auditing Basics (Professional Course Level),https://www.udemy.com/basics-of-auditing/,True,25,3771,10,35,All Levels,2.5,2015-02-13T14:37:18Z,Business Finance
527834,"HTML5, CSS3 & Bootstrap - How to Create a Responsive Website",https://www.udemy.com/html5-css3-bootstrap-how-to-create-a-responsive-website/,True,20,1062,20,32,All Levels,3.5,2015-07-31T23:56:22Z,Web Development
214794,Aprende a tocar ritmo pop en el piano y teclado,https://www.udemy.com/aprende-a-tocar-ritmo-pop-en-el-piano-y-teclado/,True,20,10,1,9,All Levels,0.7166666666666667,2014-05-16T17:03:56Z,Musical Instruments
813360,Learn Financial Modeling from Scratch - Part 2,https://www.udemy.com/learn-financial-modeling-part-2/,True,50,2,1,27,All Levels,3.5,2016-04-07T15:15:10Z,Business Finance
993148,Learn jQuery AJAX in 1 hour,https://www.udemy.com/jquery-ajax-course/,True,195,2547,62,18,Intermediate Level,1.0,2016-10-27T18:01:40Z,Web Development
245822,Day Trading Market Structure Signals,https://www.udemy.com/free-day-trading-course/,False,0,5529,90,5,All Levels,2.0,2014-06-18T16:42:27Z,Business Finance
196620,Como Investir em Ações para Iniciantes,https://www.udemy.com/como-investir-em-acoes-para-iniciantes/,False,0,6024,890,18,All Levels,1.0,2014-04-11T22:03:10Z,Business Finance
1067516,Vector Logo Design in Affinity Designer,https://www.udemy.com/logoaffinitydesigner/,True,150,1789,102,57,All Levels,3.0,2017-02-07T18:09:03Z,Graphic Design
736940,Practical CSS Website Development: Crash Course ,https://www.udemy.com/css-website-development-crash-course/,True,95,11170,35,19,All Levels,2.5,2016-02-02T21:05:27Z,Web Development
21080,Guitar Essentials,https://www.udemy.com/guitar-essentials/,True,20,261,1,18,Beginner Level,1.5,2014-05-07T18:05:57Z,Musical Instruments
570416,JSON Faster Sleeker & Easier Discover the benefits learn it,https://www.udemy.com/introduction-to-json-javascript-object-notation-tutorial/,True,200,8577,69,31,All Levels,1.5,2015-08-12T18:33:31Z,Web Development
1170894,Python Algo Stock Trading: Automate Your Trading!,https://www.udemy.com/algorithmic-stock-trading-bootcamp-automate-your-trading/,True,95,1165,21,41,Beginner Level,2.5,2017-05-28T23:41:03Z,Business Finance
471588,Learn how to INVEST for huge profits or make it big trading!,https://www.udemy.com/learn-how-to-invest-for-huge-profits-or-make-9k-day-trading/,True,50,701,12,37,All Levels,5.5,2015-06-19T22:49:13Z,Business Finance
718426,Create a Dynamic User Registration Form from scratch,https://www.udemy.com/create-a-dynamic-user-registration-form-from-scratch/,True,100,7213,50,38,Beginner Level,3.0,2016-01-09T04:31:40Z,Web Development
814200,商業好設計-Illustrator個性商品設計,https://www.udemy.com/illustrator-u/,True,20,20,3,5,Beginner Level,0.6833333333333333,2016-04-26T17:26:44Z,Graphic Design
855172,Hedge and Mutual Fund Careers: The Complete Guide,https://www.udemy.com/hedge-fund-mutual-fund-careers-the-complete-guide-how-to-pick-stocks/,True,200,3255,340,102,All Levels,8.5,2016-06-20T20:17:12Z,Business Finance
826168,Grundlagen der finanziellen Unabhängigkeit,https://www.udemy.com/grundlagen-der-finanziellen-unabhangigkeit/,False,0,1059,96,9,All Levels,1.5,2016-04-21T19:07:16Z,Business Finance
414246,Bitcoin for Accountants,https://www.udemy.com/bitcoin-for-accountants/,False,0,3519,102,6,Beginner Level,1.0,2015-02-06T03:15:22Z,Business Finance
1086834,How To Make A Wordpress Website 2017 | Divi Theme Tutorial,https://www.udemy.com/how-to-make-a-wordpress-website-2017-divi-theme-tutorial/,True,40,3541,202,37,Beginner Level,4.0,2017-01-26T22:15:02Z,Web Development
364426,JavaScript: Understanding the Weird Parts,https://www.udemy.com/understand-javascript/,True,175,79612,16976,85,All Levels,11.5,2015-03-12T23:19:54Z,Web Development
830568,5 Exotic Guitar Scales and How to Use Them Effectively,https://www.udemy.com/5-exotic-guitar-scales-and-how-to-use-them-effectively/,True,50,1319,101,21,Intermediate Level,1.0,2016-08-09T17:21:24Z,Musical Instruments
64173,Trading: How Transformative Learning Drives Expertise,https://www.udemy.com/trading-how-transformative-learning-drives-expertise/,True,30,69,2,16,All Levels,1.0,2013-07-15T17:20:29Z,Business Finance
370440,Bitcoin For Beginners,https://www.udemy.com/bitcoinforbeginners/,True,50,37,3,22,Beginner Level,4.0,2014-12-29T18:54:54Z,Business Finance
1136038,Free Ways to Create Passive Income Online,https://www.udemy.com/how-to-make-passive-income-online/,True,25,0,0,27,Beginner Level,1.0,2017-04-17T22:33:13Z,Business Finance
537884,Leasing - A Comprehensive Study (Professional Course Level),https://www.udemy.com/leasing-a-comprehensive-study/,True,20,3094,2,22,All Levels,3.5,2015-07-17T22:10:39Z,Business Finance
482534,Ultimate Retirement: Build Your Own Dynamic Retirement Plan,https://www.udemy.com/retirement-master-course-create-a-retirement-income-to-last/,True,50,1184,15,37,All Levels,6.0,2015-07-28T00:45:02Z,Business Finance
128950,Learn to Build Websites using Twitter Bootstrap,https://www.udemy.com/learn-to-build-websites-using-twitter-bootstrap/,False,0,15134,523,12,All Levels,2.5,2014-04-14T07:51:24Z,Web Development
1274210,Learn JSON for beginners with JavaScript,https://www.udemy.com/json-javascript-course/,True,200,3193,10,23,Beginner Level,1.5,2017-06-30T17:40:02Z,Web Development
222062,Tenor Banjo,https://www.udemy.com/tenor-banjo/,True,40,70,6,18,Intermediate Level,1.0,2015-06-17T21:41:42Z,Musical Instruments
177614,Super Textos con Photoshop,https://www.udemy.com/super-textos-con-photoshop/,True,20,0,0,8,Beginner Level,2.0,2014-03-31T20:31:04Z,Graphic Design
600206,Business Accounting Made Easy,https://www.udemy.com/accounting-level-1-course/,True,50,1168,5,26,Beginner Level,5.5,2015-09-05T05:15:07Z,Business Finance
441112,Accounting Basics in 66 Minutes (absolutely for beginners),https://www.udemy.com/accounting-through-visual-presentation/,True,25,4086,31,14,All Levels,1.5,2015-03-08T21:13:13Z,Business Finance
753154,Making Corporate Flyers in Photoshop,https://www.udemy.com/making-corporate-flyers-in-photoshop/,True,20,4,3,7,All Levels,0.5166666666666666,2016-02-05T19:58:53Z,Graphic Design
866384,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,https://www.udemy.com/advanced-wordpress-topics-post-types-taxonomies-metaboxes/,True,95,301,44,91,Intermediate Level,7.5,2016-07-10T16:04:35Z,Web Development
412108,Trading Intradiario basado en Precio y Volumen,https://www.udemy.com/trading-intradiario-basado-en-precio-y-volumen/,True,40,92,15,19,Intermediate Level,1.5,2015-02-18T23:28:01Z,Business Finance
41884,Getting Started with Playing Guitar,https://www.udemy.com/getting-started-with-playing-guitar/,False,0,47652,1141,26,Beginner Level,4.0,2013-05-29T15:28:07Z,Musical Instruments
369132,One-stop Ruby on Rails: Build Web Applications from Scratch,https://www.udemy.com/build-etsy-yelp-craigslist-and-a-web-scraper-from-scratch/,True,145,1628,162,129,All Levels,18.5,2015-01-13T06:40:32Z,Web Development
1174086,Precificação - Calculando valor de venda baseado nos custos,https://www.udemy.com/formacao-de-precos-em-projetos/,True,35,32,3,46,All Levels,3.0,2017-04-19T06:53:19Z,Business Finance
54246,3 documentos clave para administrar tu empresa con éxito,https://www.udemy.com/3-documentos-clave-para-administrar-tu-empresa-con-exito/,True,45,40,6,18,Intermediate Level,1.0,2013-05-16T10:03:47Z,Business Finance
1016420,Введение в Финансовую Инженерию,https://www.udemy.com/quantfinance101/,True,50,205,20,20,Beginner Level,5.0,2016-11-20T22:34:45Z,Business Finance
530430,Fundraising 101,https://www.udemy.com/fundraising101/,True,95,26,4,5,Beginner Level,1.0,2015-06-17T23:50:28Z,Business Finance
912996,The Bubble Course - Create Complete Web Apps without Coding,https://www.udemy.com/bubble-course/,True,30,3960,220,47,Beginner Level,4.5,2016-07-24T18:04:32Z,Web Development
82960,Mastering the Art of Guitar Chords,https://www.udemy.com/mastering-the-art-of-guitar-chords/,True,20,78,0,18,Beginner Level,1.5,2013-11-18T20:23:02Z,Musical Instruments
975906,The Sass Course! Learn Sass for Real-World Websites,https://www.udemy.com/learn-sass/,True,95,975,141,18,All Levels,3.5,2016-12-08T16:53:19Z,Web Development
46010,TechniTrader Leading Hybrid Indicator Trading,https://www.udemy.com/leading-hybrid-indicator-trading/,True,20,4117,54,5,Intermediate Level,1.0,2013-04-04T21:36:10Z,Business Finance
787340,Most Wanted Flat Design Techniques #1: Desert Island,https://www.udemy.com/flat-design-flat-ui-design-flat-colors-flat-design-desert-island/,False,0,4294,143,15,Intermediate Level,1.0,2016-03-17T18:15:21Z,Graphic Design
755680,Draw a realistic Fantail using pencil,https://www.udemy.com/draw-a-realistic-fantail-using-pencil/,False,0,6754,109,20,All Levels,1.0,2016-02-11T22:05:05Z,Graphic Design
1266306,Forex Trading: Your Complete Guide to Get Started Like a Pro,https://www.udemy.com/forex-trading-your-complete-guide-to-get-started-like-a-pro/,True,140,1026,25,37,Beginner Level,3.0,2017-06-27T22:21:31Z,Business Finance
914164,Forex Basics: Learn how to read and analyze Forex charts,https://www.udemy.com/forex-basics-c/,True,195,11,0,45,Beginner Level,4.5,2016-09-22T16:40:03Z,Business Finance
1000136,"Basics of Fixed Income Valuation, CFA Level I 2017 Prep",https://www.udemy.com/basics-of-fixed-income-valuation-cfa-level-i-2017-prep/,True,20,4,0,14,Beginner Level,3.5,2017-01-28T16:47:51Z,Business Finance
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,https://www.udemy.com/html-and-css-for-beginners-crash-course-learn-fast-easy/,False,0,70773,5660,50,All Levels,6.0,2015-03-19T19:07:12Z,Web Development
889066,Trading Options Basics,https://www.udemy.com/trading-options-basics/,True,200,8,0,8,Beginner Level,1.5,2016-07-01T03:13:22Z,Business Finance
1115132,XML XQuery - Crash Course for Beginners,https://www.udemy.com/xml-xquery-crash-course-for-beginners/,True,45,426,4,10,All Levels,1.0,2017-02-19T22:52:36Z,Web Development
1128050,"Server API Development in Swift, Kitura, & Bluemix",https://www.udemy.com/swift-kitura/,True,200,1827,129,66,Beginner Level,20.5,2017-03-08T23:09:32Z,Web Development
930416,How to design a business card on Photoshop (for beginners),https://www.udemy.com/businesscarddesignphotoshop/,False,0,5086,197,12,Beginner Level,1.0,2016-08-27T19:02:40Z,Graphic Design
1031698,You Can Play Jazz Saxophone,https://www.udemy.com/you-can-play-jazz-saxophone/,True,20,37,7,6,Beginner Level,1.5,2017-03-15T16:20:15Z,Musical Instruments
915964,Learn to Reliably Invest In The Stock Market,https://www.udemy.com/become-a-stock-millionaire/,True,50,841,14,19,All Levels,0.6166666666666667,2016-07-29T15:06:31Z,Business Finance
566248,jQuery Fundamentals Powerful Bootcamp for beginners,https://www.udemy.com/jquery-fundamentals-bootcamp-learn-how-to-use-jquery/,True,150,13882,63,47,All Levels,3.0,2015-08-04T18:54:44Z,Web Development
1017568,The Complete PHP Bootcamp Course With Video Sharing Project,https://www.udemy.com/php-bootcamp/,True,195,9831,56,74,Beginner Level,14.5,2017-03-21T23:50:38Z,Web Development
521072,Keyboard Instruments - Read Sheet Music for Piano Fast!,https://www.udemy.com/play-songs-on-the-piano-from-sheet-music/,True,50,2788,52,41,Beginner Level,1.5,2015-07-01T21:34:49Z,Musical Instruments
572992,Investing: How to Fix Hidden Flaws Inside Your Portfolio,https://www.udemy.com/investing-how-to-fix-hidden-flaws-inside-your-portfolio/,True,195,58,8,14,All Levels,1.0,2015-12-03T02:30:13Z,Business Finance
1246252,Aula de Photoshop - Aprenda como recortar imagens,https://www.udemy.com/aula-de-photoshop-aprenda-como-recortar-imagens/,True,65,15,1,14,Beginner Level,2.0,2017-07-03T00:56:30Z,Graphic Design
923146,CSS Specialist: Comprehensive CSS Training,https://www.udemy.com/css-specialist-comprehensive-css-training/,True,100,487,31,52,Beginner Level,6.0,2016-08-08T20:48:38Z,Web Development
1193288,Accounting Simplified,https://www.udemy.com/accounting-simplified/,True,30,3,0,41,All Levels,8.5,2017-05-03T16:14:01Z,Business Finance
529028,WordPress Plugin Development for 2017 - Build 14 Plugins,https://www.udemy.com/advanced-wordpress-development-take-control-of-the-back-end/,True,50,3770,108,72,All Levels,7.0,2015-08-11T20:52:21Z,Web Development
647336,Country Guitar Fundamentals,https://www.udemy.com/country-guitar-fundamentals/,True,50,1174,39,23,Intermediate Level,1.5,2016-12-23T22:52:59Z,Musical Instruments
948204,Web Building Starter Pack. Html Css and JQuery Animations,https://www.udemy.com/web-building-starter-pack-html-css-and-jquery-animations/,True,30,1033,16,42,All Levels,7.5,2016-10-07T21:58:04Z,Web Development
220604,Pixelmator - Create Vector Graphics From Scratch,https://www.udemy.com/create-icons-and-shapes-from-scratch-using-pixelmator/,True,20,507,42,36,All Levels,3.0,2014-09-19T00:58:59Z,Graphic Design
1057242,Learn How to Set Up an Incubator Hedge Fund - Step-by-Step,https://www.udemy.com/hedge-fund-startup/,True,200,1406,71,54,Expert Level,1.5,2017-01-18T20:55:27Z,Business Finance
739390,Financial Planning & Analysis: Building a Company's Budget,https://www.udemy.com/financial-planning-analysis-building-a-companys-budget/,True,150,1988,137,27,All Levels,1.5,2016-06-15T23:45:51Z,Business Finance
247558,A Complete Guide to Becoming a Trader on the Forex Market,https://www.udemy.com/make-a-living-with-forex/,True,25,562,11,15,All Levels,1.0,2014-06-28T05:52:41Z,Business Finance
246154,Web Design for Beginners: Real World Coding in HTML & CSS,https://www.udemy.com/web-design-for-beginners-real-world-coding-in-html-css/,True,100,9103,1724,58,All Levels,9.0,2014-09-22T23:58:31Z,Web Development
761938,Guitar Lessons - The Modal System - Modes Essentials,https://www.udemy.com/guitar-lessons-the-modal-system-modes-essentials/,True,45,116,7,27,All Levels,2.0,2016-02-14T22:15:09Z,Musical Instruments
1031780,Ready for Production with Spring Boot Actuator,https://www.udemy.com/ready-for-production-with-spring-boot-actuator/,True,55,361,26,49,Intermediate Level,2.5,2017-01-05T17:48:41Z,Web Development
1023196,A Complete Laravel basics from beginner to expert,https://www.udemy.com/learn-laravel-from-beginner-to-expert/,True,25,3492,61,12,All Levels,1.5,2016-12-06T22:07:53Z,Web Development
1039596,Build Complex Express Sites with Redis and Socket IO,https://www.udemy.com/build-complex-express-sites-with-redis-and-socket-io/,True,125,223,26,27,Intermediate Level,3.5,2016-12-22T00:14:13Z,Web Development
1178226,Learn to Create a Mandala with Adobe Illustrator,https://www.udemy.com/learn-to-create-a-mandala-with-adobe-illustrator/,True,50,7,0,28,All Levels,4.5,2017-04-24T19:24:51Z,Graphic Design
459926,Advanced Tuba Studies - Become a Master of the Tuba!​,https://www.udemy.com/advanced-tuba/,True,50,173,0,63,All Levels,5.0,2015-04-15T17:47:17Z,Musical Instruments
1223012,"Mastering 'Native CSS Shapes To Build Modern Web Pages""",https://www.udemy.com/mastering-native-css-shapes/,True,195,1040,5,30,All Levels,3.5,2017-05-29T17:44:48Z,Web Development
789670,Diseño Gráfico fácil y rápido.,https://www.udemy.com/aprende-diseno-grafico-facil-y-rapido/,True,20,97,9,124,All Levels,13.5,2016-07-05T00:18:50Z,Graphic Design
1167536,Learn to Trade Forex - from Beginner to Professional,https://www.udemy.com/learn-to-trade-forex-from-only-10-minutes-a-day/,True,195,89,7,64,All Levels,12.5,2017-04-06T16:59:36Z,Business Finance
975910,How to achieve personal transformation,https://www.udemy.com/learnhowtocreatewealth/,True,20,0,0,10,All Levels,0.5333333333333333,2016-12-22T00:28:07Z,Business Finance
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,https://www.udemy.com/easy-piano-today-play-festive-favorites-christmas-party-hits/,True,75,3122,6,80,All Levels,4.0,2013-10-27T15:18:29Z,Musical Instruments
46933,Business Accounts For Managers,https://www.udemy.com/business-accounts-for-managers/,True,30,16,0,23,Beginner Level,3.0,2013-04-23T13:07:51Z,Business Finance
519952,PHP: Complete Login and Registration System with PHP & MYSQL,https://www.udemy.com/user-authentication-code-a-simple-login-system-with-php/,True,200,1448,173,48,All Levels,7.5,2015-06-16T20:38:45Z,Web Development
406054,Photoshop: Real World Learning,https://www.udemy.com/photoshop-practical-training/,True,20,9,0,56,All Levels,5.0,2015-01-29T01:45:52Z,Graphic Design
806642,Blues Master - Professional Techniques Piano Course,https://www.udemy.com/blues-master-professional-techniques-piano-course/,True,75,4,0,16,All Levels,1.0,2016-03-29T00:11:57Z,Musical Instruments
968292,XPATH :basics for beginners,https://www.udemy.com/xpath-basics-for-beginners/,True,40,878,6,8,All Levels,0.6166666666666667,2016-09-27T15:20:47Z,Web Development
904462,The Complete Elixir and Phoenix Bootcamp,https://www.udemy.com/the-complete-elixir-and-phoenix-bootcamp-and-tutorial/,True,50,5279,1375,123,All Levels,14.5,2016-10-27T22:44:29Z,Web Development
1164488,Interiores Sostenibles 101,https://www.udemy.com/interiores-sostenibles-101/,True,30,1,0,5,Beginner Level,1.0,2017-04-15T18:43:37Z,Graphic Design
738198,Make flat design trees in Adobe Illustrator in 30 minutes!,https://www.udemy.com/make-flat-design-trees-in-adobe-illustrator-in-30-minutes/,True,50,2087,95,6,Beginner Level,0.6333333333333333,2016-01-22T21:24:38Z,Graphic Design
780056,How To Create Your Very First Website With HTML and CSS,https://www.udemy.com/how-to-create-a-website-with-html-and-css/,True,100,5097,196,37,Beginner Level,2.0,2016-04-09T01:56:01Z,Web Development
833770,Practical Financial Statement Analysis,https://www.udemy.com/practical-financial-statement-analysis/,True,75,22,5,45,All Levels,4.5,2017-05-01T23:22:07Z,Business Finance
810234,Beginners Guide: Photoshop Poster/Artwork,https://www.udemy.com/do-it-yourself-learn-photoshop-postersflyers-creation/,True,20,775,5,6,Beginner Level,1.0,2016-04-02T05:26:22Z,Graphic Design
743674,Piano With Willie: Blues n' Boogie Vol. 2,https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-2/,True,40,95,8,11,Intermediate Level,2.5,2016-04-13T05:37:37Z,Musical Instruments
537286,Learn the Basics of the Wave Principle:,https://www.udemy.com/the-basics-of-the-wave-principle/,True,30,27,4,10,Beginner Level,1.5,2015-07-02T00:12:02Z,Business Finance
195196,Aprende a improvisar en la guitarra eléctrica,https://www.udemy.com/aprende-a-improvisar-en-la-guitarra-electrica/,True,50,3,0,19,All Levels,3.0,2014-05-05T21:59:45Z,Musical Instruments
810550,Effective Personal Website Building and Hosting,https://www.udemy.com/effective-personal-website-building-and-hosting/,True,20,4259,0,11,All Levels,1.0,2016-04-11T22:36:52Z,Web Development
909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,https://www.udemy.com/docker-for-developers/,True,95,767,104,81,Beginner Level,5.5,2016-07-22T15:37:25Z,Web Development
56926,School of Raising Capital: Agile Financial Modeling,https://www.udemy.com/agilefinancialmodeling/,True,20,12,1,11,All Levels,1.5,2013-06-28T16:41:04Z,Business Finance
1178762,WordPress Development - Themes and Plugins Complete Guide,https://www.udemy.com/wordpress-theme-and-plugin-development-course/,True,200,103,11,72,All Levels,5.5,2017-06-30T23:14:31Z,Web Development
364810,Double your Forex Account using the MAGIC MA trading robot,https://www.udemy.com/double-your-forex-account-using-the-magic-ma-robot/,True,65,1160,117,24,Intermediate Level,2.5,2014-12-10T21:45:30Z,Business Finance
615204,Professional Bookkeeping & Accounting 2 - Bank Daybook,https://www.udemy.com/professional-bookkeeping-accounting-2-petty-cash-bank/,True,35,91,6,36,All Levels,2.0,2015-11-01T18:29:15Z,Business Finance
198660,Tenor Banjo for Absolute Beginners,https://www.udemy.com/tenor-banjo-for-absolute-beginners/,False,0,3167,161,34,Beginner Level,0.6166666666666667,2014-07-19T10:32:00Z,Musical Instruments
73044,CFA Level I Foundation: Introduction to Financial Reporting,https://www.udemy.com/cfa-foundation-financial-reporting/,True,50,226,5,13,Beginner Level,5.5,2013-08-05T16:02:55Z,Business Finance
869312,TAKE NOTE BEGINNER CLARINET!  –  Fun with Fundamental Skills,https://www.udemy.com/take-note-beginner-clarinet/,True,30,137,2,43,Beginner Level,4.5,2016-06-13T15:00:33Z,Musical Instruments
269832,Rhythm to Rock Drum Lesson 6,https://www.udemy.com/rhythm-to-rock-drum-lesson-6/,True,20,12,1,13,Beginner Level,1.5,2014-08-21T01:51:51Z,Musical Instruments
608090,Adobe Illustrator For Beginners: Design A Typographic Logo,https://www.udemy.com/illustratorforbeginners/,True,30,276,54,27,Beginner Level,1.5,2015-10-15T22:29:00Z,Graphic Design
808808,Introduction to GIMP 2.8: Tutorials for Beginners,https://www.udemy.com/introduction-to-gimp-for-beginners/,True,20,282,8,28,Beginner Level,3.0,2016-04-01T17:31:53Z,Graphic Design
688244,How I Make Money Writing About Stocks Online,https://www.udemy.com/seeking-alpha-how-to-write-about-stocks-online/,True,195,360,24,12,Beginner Level,2.5,2015-12-18T02:55:11Z,Business Finance
1103718,Naked Put Options Trade Covered Call & Poor Man Covered Call,https://www.udemy.com/naked-put-options-trade-covered-call-poor-man-covered-call/,True,200,939,7,19,All Levels,1.5,2017-02-10T22:40:57Z,Business Finance
302484,A Practical Guide to Wealth Creation,https://www.udemy.com/wealth-creation/,True,35,6,0,7,All Levels,1.0,2016-11-18T14:51:43Z,Business Finance
791422,Succeed in Bonds Even if You Don't Know Where to Start,https://www.udemy.com/succeed-in-bonds-even-if-you-dont-know-where-to-start/,True,200,1113,6,8,All Levels,1.0,2017-02-03T04:34:07Z,Business Finance
402836,Accounting 101: How to read an Accounting Balance Sheet,https://www.udemy.com/financial-statements-101-how-to-read-a-balance-sheet/,True,200,3050,86,22,Beginner Level,2.0,2015-01-27T09:27:49Z,Business Finance
1062144,Aprende a invertir sin capital,https://www.udemy.com/aprende-a-invertir-sin-capital/,True,130,649,37,29,Beginner Level,1.5,2017-05-01T21:29:37Z,Business Finance
977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,https://www.udemy.com/complete-hmtl5-course/,True,95,2430,15,36,All Levels,2.0,2016-10-13T21:24:51Z,Web Development
556076,How To Play Guitar - Everything You Need To Know To Start,https://www.udemy.com/guitar101/,True,50,5,1,8,Beginner Level,1.0,2015-07-21T18:25:38Z,Musical Instruments
995384,Professional Business Logo Design Using Free Online Tools,https://www.udemy.com/professional-business-logo-design-using-free-online-tools/,True,20,0,0,5,All Levels,0.6166666666666667,2016-10-31T16:09:48Z,Graphic Design
752706,Write quicker HTML5 and CSS 3; productivity hacks with emmet,https://www.udemy.com/write-quicker-html5-and-css-3-productivity-hacks-with-emmet/,False,0,13016,286,15,All Levels,1.5,2016-03-03T17:45:31Z,Web Development
1113702,"Intro. to Asset-Backed Securities, CFA Level I,  2017 Prep",https://www.udemy.com/intro-to-asset-backed-securities-cfa-level-i-2017-prep/,True,20,1,0,13,All Levels,3.0,2017-03-27T19:59:34Z,Business Finance
388164,Basics of Economics (College Level),https://www.udemy.com/economics-for-accounting-and-finance-professionals/,True,25,2516,12,20,All Levels,1.5,2015-01-08T13:55:52Z,Business Finance
1177156,Como Criar Logos de Sucesso - Start Designer,https://www.udemy.com/como-criar-logos-de-sucesso-start-designer/,True,25,0,0,29,Beginner Level,6.0,2017-06-30T05:48:57Z,Graphic Design
742106,Credit Risk Analysis,https://www.udemy.com/credit-specific-analysis/,True,20,194,24,19,Intermediate Level,3.5,2016-01-28T22:09:01Z,Business Finance
551962,Learn HTML in 59 Minutes - Your intro to front-end dev,https://www.udemy.com/learn-html-in-59-minutes/,True,35,333,15,14,Beginner Level,1.0,2015-07-14T21:37:16Z,Web Development
692722,Technical Analysis 101: How to Profit During Market Crashes,https://www.udemy.com/profit-from-stock-market-crashes-the-short-selling-strategy/,True,95,1730,18,53,All Levels,2.0,2016-01-27T17:38:23Z,Business Finance
828740,Hedge Fund Accounting and Valuation,https://www.udemy.com/hedge-fund-accounting-and-valuation/,True,20,668,10,11,All Levels,0.5666666666666667,2016-04-28T16:39:21Z,Business Finance
493014,Financial modeling: Build a forward looking financial model,https://www.udemy.com/how-to-make-an-integrated-financial-model/,True,20,2317,44,22,All Levels,2.0,2015-05-05T17:47:11Z,Business Finance
1181900,Interactive Dynamic JavaScript for beginners DOM,https://www.udemy.com/javascript-dom/,True,200,5559,35,21,Beginner Level,2.0,2017-04-18T17:16:33Z,Web Development
391546,Learn Python and Django: Payment Processing,https://www.udemy.com/learn-django-code-accept-payments-with-stripe/,True,70,17714,198,23,All Levels,3.5,2015-02-09T15:37:56Z,Web Development
1009068,ABC do Photoshop CC,https://www.udemy.com/abc-do-photoshop-cc/,True,45,431,99,80,Beginner Level,7.5,2016-11-21T17:19:01Z,Graphic Design
34332,Aprende a tocar la guitarra,https://www.udemy.com/aprende-a-tocar-la-guitarra/,True,50,7,1,25,All Levels,1.5,2013-02-22T18:19:38Z,Musical Instruments
1139400,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,https://www.udemy.com/fix-googles-new-not-secure-warning-with-lets-encrypt/,True,95,1437,24,20,Beginner Level,1.0,2017-03-09T23:25:27Z,Web Development
277770,Electric Bass Right From The Start,https://www.udemy.com/electric-bass-right-from-the-start/,True,100,239,1,9,Beginner Level,0.6666666666666666,2016-03-14T16:42:12Z,Musical Instruments
301442,Black Algo Trading: Build Your Trading Robot,https://www.udemy.com/build-your-trading-robot/,True,200,20195,1113,227,All Levels,16.0,2014-10-27T22:01:36Z,Business Finance
640100,Accounting & Financial Statement Analysis: Complete Training,https://www.udemy.com/accounting-fsa-a-solid-foundation-for-a-career-in-finance/,True,150,10042,594,43,All Levels,3.0,2015-10-22T00:03:48Z,Business Finance
835082,Corel Painter 2016,https://www.udemy.com/corel-painter-2016/,True,40,41,9,86,All Levels,8.0,2016-05-11T14:51:26Z,Graphic Design
990440,My Forex Strategy that win consistently over and over,https://www.udemy.com/my-forex-strategy-that-help-me-consistently-winning/,True,200,204,23,9,Intermediate Level,1.5,2016-10-29T14:51:53Z,Business Finance
1089062,Add realistic car paint to your pencil drawing in Photoshop!,https://www.udemy.com/colorize-your-pencil-drawing-in-photoshop/,True,25,17,3,8,Beginner Level,1.0,2017-02-02T19:03:50Z,Graphic Design
936504,The Complete HTML5 and CSS3 Course,https://www.udemy.com/the-complete-html5-and-css3-course/,True,40,1548,30,126,All Levels,15.0,2016-08-23T16:44:47Z,Web Development
